55	2	77.836261	87.088559	38.284869	0.835683	0.731416	0.209700	12.903150	5.000000	0.010005	29.578090	3.000000	0.017554	19.753532	4.000000	0.010280	10.061986	4.000000	0.010452
56	1	62.444344	3.055971	9.565986	0.295381	0.996759	0.391051	3.729395	3.000000	0.070479	17.408496	1.000000	0.018295	42.542719	4.000000	0.283382	5.997201	3.000000	0.012708
57	1	25.368790	45.447088	36.156766	0.139771	0.979679	0.861482	4.716928	3.000000	0.084216	13.653332	6.000000	0.018370	26.244707	3.000000	0.032455	13.074737	2.000000	0.013232
58	2	93.155696	84.976615	13.553091	0.976578	0.649255	0.960923	1.136521	4.000000	0.013799	34.708660	6.000000	0.117327	5.785359	6.000000	0.037347	5.691385	3.000000	0.018463
59	2	70.202301	60.826362	8.481077	0.978720	0.735857	0.357629	5.692167	2.000000	0.030746	40.767379	5.000000	0.026150	1.909011	4.000000	0.011066	2.982578	1.000000	0.015520
60	1	93.100516	69.609548	94.207759	0.223038	0.776732	0.581838	12.400816	1.000000	0.024250	11.927370	6.000000	0.104510	17.768990	4.000000	0.014237	11.084415	4.000000	0.010547
61	2	79.566763	44.952892	69.503291	0.110205	0.176428	0.391373	1.337414	6.000000	0.022439	13.530943	6.000000	0.078181	40.695615	4.000000	0.023164	14.268899	2.000000	0.010123
62	1	23.568990	28.476402	32.393404	0.572818	0.831969	0.818912	4.437236	2.000000	0.041208	47.220666	6.000000	0.022135	18.559042	2.000000	0.015681	13.477304	1.000000	0.073610
63	1	70.544375	82.096133	98.739013	0.238814	0.969844	0.339956	5.356257	4.000000	0.058699	35.545947	4.000000	0.027013	5.977300	3.000000	0.139770	7.406750	5.000000	0.040838
64	2	56.241460	32.469010	82.039366	0.366925	0.388333	0.342476	10.867254	4.000000	0.050419	11.584332	4.000000	0.010366	56.287017	3.000000	0.101787	2.203574	4.000000	0.011145
65	1	62.400068	61.417733	22.355409	0.843793	0.786016	0.844331	11.395458	3.000000	0.022018	46.284496	1.000000	0.011080	32.930722	5.000000	0.330918	2.233993	5.000000	0.082364
66	1	6.765294	88.936299	87.060196	0.841693	0.238128	0.753593	13.900883	5.000000	0.049150	58.665376	5.000000	0.022836	31.899978	5.000000	0.894555	8.864098	2.000000	0.019951
67	2	28.494569	7.187783	27.399276	0.926931	0.166676	0.724415	12.261630	3.000000	0.014173	18.380199	1.000000	0.045345	6.122656	3.000000	0.042692	2.802387	2.000000	0.020129
68	2	15.007794	34.275424	79.396955	0.824443	0.789671	0.720055	12.694402	3.000000	0.048125	38.247937	1.000000	0.010438	51.413706	4.000000	0.010637	14.274126	6.000000	0.027890
69	2	20.257159	6.002144	38.651748	0.354264	0.255899	0.842973	6.936659	1.000000	0.032950	31.083081	6.000000	0.020867	42.001662	4.000000	0.010663	4.589193	1.000000	0.068625
70	1	26.818922	54.731183	75.270714	0.915584	0.889311	0.571375	1.449489	4.000000	0.072293	33.461621	1.000000	0.010011	34.756626	2.000000	0.026916	0.168894	6.000000	0.014219
71	2	58.866885	78.988053	67.452538	0.383493	0.259796	0.768125	8.679366	1.000000	0.014200	15.286921	6.000000	0.041810	31.870772	3.000000	0.015258	8.746251	3.000000	0.108075
72	2	70.958929	59.588625	83.348397	0.521635	0.156641	0.852842	7.843824	5.000000	0.011030	61.357515	3.000000	0.011679	1.262753	3.000000	0.013015	4.165948	2.000000	0.013420
73	1	92.187996	96.771361	48.492947	0.895984	0.124066	0.682302	2.426999	1.000000	0.030377	18.673417	3.000000	0.013397	45.270688	4.000000	0.059763	14.133663	4.000000	0.013029
74	1	98.426775	11.809230	5.544903	0.104431	0.950000	0.170882	2.128592	6.000000	0.054644	4.833399	4.000000	0.015606	23.136167	2.000000	0.022755	6.291471	5.000000	0.010198
75	2	20.007791	88.146650	52.693139	0.937581	0.820312	0.766565	0.254584	4.000000	0.021001	50.906862	5.000000	0.017916	8.411142	5.000000	0.011797	2.156720	4.000000	0.021679
76	1	84.324063	66.706913	23.224565	0.243958	0.225987	0.326555	12.724362	5.000000	0.165548	32.264076	1.000000	0.012054	11.247983	3.000000	0.021084	5.976219	2.000000	0.299017
77	2	12.034214	11.114792	78.020192	0.633011	0.347365	0.226421	1.241360	3.000000	0.062885	42.203053	3.000000	0.015826	27.799323	1.000000	0.012547	5.928643	3.000000	0.018887
78	2	36.512600	77.743670	59.210915	0.313709	0.959026	0.574990	10.436177	2.000000	0.058486	18.812793	2.000000	0.011174	12.961998	1.000000	0.013979	10.093409	3.000000	0.016353
79	1	94.575256	41.358244	68.059443	0.728868	0.139497	0.577636	7.050528	4.000000	0.152639	45.459663	1.000000	0.011516	6.904929	4.000000	0.231345	2.242306	6.000000	0.010426
80	1	18.412338	29.898174	30.419587	0.205732	0.573508	0.428195	1.615598	5.000000	0.012027	55.897688	2.000000	0.109015	40.219491	3.000000	0.015842	10.498984	4.000000	0.026260
81	2	17.810836	71.653939	94.043389	0.614663	0.678035	0.587469	4.123471	6.000000	0.022359	21.725914	1.000000	0.040528	38.836028	4.000000	0.017849	13.148625	2.000000	0.025850
82	1	25.294371	20.733055	89.608589	0.705931	0.372922	0.619936	11.946450	4.000000	0.064540	25.291179	3.000000	0.076432	19.942445	1.000000	0.037036	6.522601	6.000000	0.862239
83	1	73.481417	8.972507	62.262304	0.956916	0.712585	0.877198	6.060474	6.000000	0.028639	42.950112	2.000000	0.017344	11.988535	6.000000	0.016487	12.653789	1.000000	0.025079
84	2	54.922621	24.753396	25.445297	0.818612	0.635201	0.736432	7.990435	6.000000	0.013289	29.649266	6.000000	0.011316	50.774494	1.000000	0.010898	6.836094	6.000000	0.489152
85	1	11.123679	84.739512	19.182767	0.551208	0.412596	0.352590	1.700267	2.000000	0.024115	37.234809	6.000000	0.342695	17.501048	1.000000	0.900730	4.734580	2.000000	0.010066
86	2	78.035851	23.590361	19.390447	0.868094	0.573464	0.875773	10.983433	2.000000	0.023117	27.922479	5.000000	0.018901	8.410180	3.000000	0.026238	5.759151	5.000000	0.019724
87	2	57.656694	70.417782	77.992183	0.476073	0.604193	0.103284	13.214544	5.000000	0.108921	57.651327	3.000000	0.020821	31.916419	5.000000	0.024691	8.991909	6.000000	0.010166
88	2	18.614773	61.314101	77.188149	0.322532	0.260307	0.355669	5.239083	2.000000	0.094351	10.128673	3.000000	0.028563	12.577426	6.000000	0.014455	6.540895	6.000000	0.024744
89	1	20.205002	94.799340	62.833920	0.834028	0.894666	0.462752	2.434899	5.000000	0.109934	26.148601	5.000000	0.014030	37.982716	1.000000	0.014350	3.010299	2.000000	0.015566
90	2	85.990090	25.073135	54.258610	0.870406	0.364255	0.999470	11.197662	4.000000	0.034983	29.536744	3.000000	0.011694	3.454127	5.000000	0.026492	10.515889	3.000000	0.012988
91	1	4.419456	26.674051	15.610569	0.664931	0.630512	0.258049	11.347232	2.000000	0.021005	8.997369	4.000000	0.015672	49.927776	4.000000	0.013823	5.393017	6.000000	0.017499
92	1	39.592775	40.648281	30.167532	0.493167	0.359570	0.760821	7.332112	4.000000	0.014491	25.241880	2.000000	0.014111	24.373123	2.000000	0.053588	13.760533	3.000000	0.015253
93	1	65.317231	96.938156	34.686954	0.297003	0.227922	0.140377	13.984567	1.000000	0.014967	26.308987	1.000000	0.011428	52.178444	4.000000	0.050973	3.187942	6.000000	0.551870
94	2	82.499515	75.435395	21.052362	0.884724	0.762271	0.355334	1.907231	2.000000	0.012204	11.797149	6.000000	0.017222	11.790497	4.000000	0.643687	6.571190	5.000000	0.012496
95	2	90.628768	12.043150	22.280492	0.664121	0.600149	0.951088	2.002963	2.000000	0.032623	49.108569	3.000000	0.031036	17.282543	2.000000	0.010236	14.066503	1.000000	0.017632
96	1	21.766792	84.573995	60.723571	0.187356	0.748637	0.703099	7.181111	3.000000	0.011730	38.450829	1.000000	0.010435	49.650914	3.000000	0.044367	4.017519	3.000000	0.057083
97	2	17.210061	96.926346	68.960841	0.366279	0.891849	0.140566	4.471078	5.000000	0.012256	12.137844	4.000000	0.069034	35.337969	5.000000	0.047777	6.182544	5.000000	0.016587
98	1	76.523502	99.502219	12.388161	0.943599	0.221529	0.438668	13.570797	3.000000	0.020971	46.859310	1.000000	0.010467	39.401221	3.000000	0.022999	0.804617	2.000000	0.019655
99	2	65.941551	56.338714	99.474053	0.562867	0.868036	0.780184	7.357784	5.000000	0.017958	60.844703	1.000000	0.064034	41.475256	2.000000	0.015157	14.227117	4.000000	0.012776
100	2	12.084193	68.780801	54.392030	0.118455	0.916430	0.625704	8.380784	3.000000	0.014038	7.386885	1.000000	0.018341	26.235626	4.000000	0.012848	2.232573	3.000000	0.016791
