15	2	-1.004520	9.077209	21.198949	21.404250	4.972662	-6.141603	-9.502776	-8.888805	7.011924	-20.802260	3.366862	12.180969	7.966320	-5.851520	9.442861	0.565978	5.296367	6.616135	6.411093	7.649077	5.933700	9.878331	5.485108	-4.729429	-23.900839	-23.633341	4.972662	7.960792	2.327182	8.105557	7.011924	16.315055	3.366862	-10.057784	-9.917862	6.858152	3.797644	5.755488	-2.636376	1.538823	1.390025	-8.861130	-7.199605	-18.395612
16	2	0.384449	12.027426	23.153605	15.227906	8.155137	-2.045142	-1.573307	-3.428583	6.242421	-21.921921	1.073345	12.534963	5.917130	-6.633244	6.153043	0.629261	6.570869	6.935029	2.419598	7.424212	6.588183	10.570976	6.672321	-4.938984	-25.490839	-24.868234	8.155137	5.850999	4.726723	7.374238	6.242421	13.712369	1.073345	-19.410557	-13.039184	3.716113	4.397271	6.079528	-3.367875	2.400351	-3.417993	-6.419247	-11.070843	-15.750081
17	2	5.937057	-8.603512	-36.338023	-34.492159	9.098384	7.848520	6.729765	5.677780	5.493483	16.675528	6.933080	-8.814427	-16.334875	6.366944	2.311616	4.993887	-0.327845	0.128923	0.996853	-6.301781	-6.162283	-14.272243	-0.251426	9.104496	14.968976	16.863323	9.098384	-9.898750	0.291854	-10.937031	5.493483	-7.245121	6.933080	11.898510	3.437207	-5.225669	8.005124	1.338831	6.211483	5.599369	6.808757	7.282724	7.058584	10.905777
18	2	5.583683	-3.561480	-24.570080	-28.276349	6.449846	6.256531	0.933655	4.520375	7.971272	12.451495	6.218633	-20.359671	-23.696915	6.224515	-1.274492	6.086792	-1.936736	-0.189276	-2.653006	-13.266254	-12.681828	-15.406182	-0.635183	6.966643	24.986277	17.867469	6.449846	-6.457172	-9.025041	-12.105209	7.971272	-19.075403	6.218633	7.196783	2.259574	-1.283518	5.188611	-0.010773	6.288792	6.412749	2.606807	4.050333	6.060008	9.962200
21	2	0.470928	11.101254	18.125428	16.589608	8.694341	-2.665784	-2.943152	-12.193684	5.875548	-23.229936	2.609416	12.043764	7.562054	-5.484781	5.875080	0.202741	5.423917	6.462363	7.462743	6.728356	4.500094	11.658318	5.651505	-4.442509	-19.620102	-38.127688	8.694341	8.357118	2.883390	6.443934	5.875548	15.130568	2.609416	-15.185559	-12.429401	7.231081	-0.438790	6.438704	-1.568383	0.073814	1.622755	-10.357966	-3.851484	-16.406588
22	2	7.037855	-9.831145	-33.831318	-36.050237	5.885617	7.139751	7.173228	3.959629	6.323758	15.887873	6.121182	-19.723785	-18.835801	4.869551	0.579642	6.966369	-4.745046	1.670066	2.460400	-8.623441	-7.218183	-21.186865	3.001615	10.001488	19.477467	16.931040	5.885617	-10.741405	-3.162451	-10.248601	6.323758	-15.457254	6.121182	12.011343	8.245089	-0.324808	5.384820	1.445911	5.657280	7.365755	8.402388	6.272046	7.086270	9.579697
24	2	-0.654355	6.115096	18.727101	16.323821	9.008437	-7.215878	-7.528667	-9.460811	3.901281	-25.053534	5.951852	5.680953	5.603359	-2.802009	7.652923	-0.397349	7.711497	6.637649	6.800998	6.662485	5.954238	10.406108	4.766032	-10.569643	-35.703722	-24.523185	9.008437	6.756900	5.099737	7.589518	3.901281	10.979465	5.951852	-15.119156	-8.534809	5.760369	3.416489	5.721428	1.179365	1.044216	3.632625	-11.531917	-6.623709	-19.606213
25	2	5.279065	-11.248431	-34.476115	-32.470922	2.394320	6.235521	6.324790	7.191107	4.771934	14.769807	8.590279	-21.386184	-18.863958	6.756229	-0.144984	6.633305	-4.183088	-0.823240	0.125351	-10.054878	-9.715686	-14.154514	-0.093778	10.356394	23.077490	13.745671	2.394320	-11.749670	-4.359105	-9.262098	4.771934	-20.237534	8.590279	7.950665	7.403558	-4.801125	5.209653	0.482315	6.569364	5.079722	6.585636	4.566163	4.413140	8.083330
26	2	1.126868	10.393592	18.477634	18.210381	6.134848	-7.053291	-4.267757	-7.695221	6.622869	-35.972286	6.431520	11.634273	8.062732	-2.593179	8.600213	1.581936	9.085023	8.774186	6.479870	7.445511	8.801704	8.061737	6.869433	-7.267945	-28.394310	-31.764442	6.134848	6.493064	4.236049	6.681163	6.622869	10.132301	6.431520	-21.129754	-12.697942	6.990830	2.865708	7.611364	-0.068558	2.670937	0.611332	-7.790801	-8.832520	-17.560857
27	2	7.307815	-8.069921	-30.120693	-30.710825	3.939331	4.378722	6.126825	7.769980	7.850391	12.566118	6.874981	-14.441092	-16.014199	7.695649	-0.197694	6.843920	-0.495760	-0.255966	4.449459	-10.586128	-5.961878	-17.493291	2.474704	8.249990	24.971487	18.259572	3.939331	-7.821711	-3.406677	-8.398461	7.850391	-25.358643	6.874981	7.868607	4.700202	-4.540583	6.431646	1.050852	5.825796	4.534564	7.091460	5.709253	5.923618	10.395414
28	2	0.824683	9.201063	24.051178	15.664248	3.305940	-2.038487	-6.318661	-9.070511	7.792895	-26.357027	7.649066	11.059035	3.713356	-5.209047	6.634947	1.014264	6.271724	4.652167	1.137944	6.479113	5.477378	11.454886	4.727210	-5.926174	-19.578479	-27.160289	3.305940	7.225862	5.663726	5.785071	7.792895	8.245762	7.649066	-17.950528	-16.600809	3.866705	0.855170	4.771403	-1.245335	0.130692	-4.940803	-8.635052	-9.592023	-18.982121
31	2	5.580021	-6.950695	-27.238483	-33.090985	4.083100	5.950153	7.170098	6.688252	7.739732	13.667447	7.445380	-21.804969	-11.151143	5.016606	4.337882	6.375702	-4.012485	0.904103	-2.133573	-14.818557	-9.592484	-20.220463	2.320599	10.034704	25.054450	13.815291	4.083100	-8.409740	-2.460805	-6.031465	7.739732	-26.056113	7.445380	11.674489	6.631004	-6.947172	7.216746	-0.107343	6.285851	5.817572	4.397654	2.187373	3.722285	6.009176
32	2	4.998958	-4.031470	-26.844156	-31.411306	7.692513	6.862754	6.613645	4.394690	6.313801	15.647293	7.007199	-14.469712	-14.418011	7.708160	-1.218581	6.730695	-0.370404	1.191824	2.603899	-4.651310	-6.800621	-18.747113	0.865963	10.212188	13.925656	16.718112	7.692513	-7.780145	-4.025606	-12.068221	6.313801	-20.969794	7.007199	14.163929	6.185061	-4.367095	4.186954	2.206308	6.754124	6.306140	8.522729	6.545078	7.123254	9.774511
34	2	5.127491	-11.100680	-28.024588	-21.066814	5.245048	8.012587	6.014475	6.394545	4.406814	17.835514	4.534434	-17.510190	-29.078886	8.403198	-2.226602	9.424689	-5.860863	-0.507178	3.262070	-9.278763	-8.788552	-25.726265	0.863421	7.412275	21.785716	24.770784	5.245048	-7.312346	-6.314510	-8.632299	4.406814	-14.059630	4.534434	13.614940	2.073401	-2.438260	4.253997	4.233826	6.530990	5.733740	6.574375	4.542452	5.526700	6.002528
35	2	3.390030	9.371670	10.514727	10.531065	6.583320	-10.028547	-5.947249	-9.050078	6.709320	-19.189826	6.524959	7.014407	-1.435542	-3.154499	6.628292	5.113049	6.715805	6.589514	7.433748	0.128750	6.436565	8.178436	8.836389	-6.924375	-32.847645	-38.664848	6.583320	6.163431	6.737625	9.061207	6.709320	15.088584	6.524959	-21.995278	-23.088056	4.714583	4.493797	7.663902	-2.011895	1.443943	0.977857	-6.746243	-4.837161	-17.562536
36	2	0.004771	7.027801	17.793151	13.545223	7.052623	-8.924841	-3.121671	-11.389563	5.381690	-27.464616	6.336178	11.277487	5.249574	-1.301634	9.540840	3.428526	6.129382	4.002555	6.699374	6.741126	4.254042	5.736178	6.066974	-14.793240	-33.335215	-32.737145	7.052623	5.171840	5.084342	6.223674	5.381690	15.731206	6.336178	-18.463044	-13.631797	8.909167	3.986017	9.669097	-3.199211	2.231827	1.343367	-4.212969	-4.217446	-19.478765
37	2	1.921177	11.280603	14.117894	20.470175	6.906169	-9.028922	-7.422781	-11.538433	6.638802	-27.530125	5.606209	12.890834	2.752303	-5.414164	7.397987	3.537827	5.111899	5.239231	7.275195	4.737286	6.769588	10.889813	6.757660	-10.349894	-33.352451	-21.470172	6.906169	5.550405	4.626727	5.011138	6.638802	7.592957	5.606209	-12.222545	-19.178857	7.600231	5.186799	6.566094	-2.853392	3.051073	1.178237	-4.529979	-5.343371	-18.276371
38	2	6.904439	4.693046	14.362623	12.964571	7.730196	-6.148870	-4.962034	-14.596373	5.516113	-28.617884	9.680290	10.706916	3.531490	-1.444360	6.466981	1.456811	4.614917	7.997017	8.014270	2.644094	5.428989	10.501658	8.886709	-7.462093	-37.844190	-25.770397	7.730196	6.977063	7.092532	3.745133	5.516113	11.093547	9.680290	-15.666418	-19.609068	6.636134	1.136880	5.691948	-4.315890	2.874852	3.665665	-9.554416	-4.050084	-18.036133
41	2	3.863208	-7.128001	-18.923449	-26.257960	3.385431	8.454902	6.923153	8.566558	6.255566	15.486395	5.666517	-20.010841	-24.078780	7.470400	1.122801	7.460716	-3.735533	1.611754	-2.616345	-7.634980	-10.215455	-18.721685	-2.319367	11.508528	27.610422	18.586420	3.385431	-3.118313	-4.699692	-5.214280	6.255566	-17.377313	5.666517	10.749027	3.617503	1.580863	1.266623	1.569470	6.018315	6.522381	3.567401	8.812072	7.242230	10.808002
42	2	7.748518	-13.175822	-29.175361	-37.391164	7.124802	6.671011	9.150307	6.638112	7.482167	14.695385	6.645258	-19.532013	-10.033360	7.552497	0.275063	6.461189	-0.478845	1.498899	4.572968	-5.501401	-14.903080	-19.366964	6.653864	4.003750	17.369436	15.219323	7.124802	-8.674545	-3.137066	-7.325701	7.482167	-21.440147	6.645258	10.496841	4.444572	-3.335484	6.716307	0.985941	7.072683	6.503270	7.675190	7.863572	3.704579	5.889477
44	2	6.691731	-5.925368	-32.606861	-36.021239	6.961313	3.547991	9.773595	7.004737	6.339425	11.527128	7.296140	-18.226849	-13.259478	5.851382	5.668860	6.600624	-4.831993	-0.813842	-0.602505	-10.720557	-12.882683	-16.259448	4.848753	8.420257	13.057835	11.642182	6.961313	-7.026980	-2.854216	-9.174590	6.339425	-22.102631	7.296140	9.461249	7.576175	-6.304154	7.888094	0.389050	4.440345	5.283775	5.472946	8.190497	3.984438	10.952082
45	2	3.260356	4.396676	19.610487	18.439129	5.731471	-0.224999	-3.094117	-7.848378	4.239326	-19.485386	6.746285	14.110736	8.003701	-4.390002	8.506273	-0.094201	7.258292	3.799606	2.563908	7.379806	3.376674	7.585828	9.697408	-13.483010	-29.482851	-33.004633	5.731471	7.155999	7.905532	5.691306	4.239326	17.093777	6.746285	-10.036549	-20.001896	7.727893	3.426907	6.174662	-3.702367	-2.255162	-2.821213	-7.350604	-5.572854	-20.036590
46	2	-1.798828	12.103333	23.485904	23.991355	5.069644	-8.991985	-6.414830	-17.638402	6.524976	-22.609833	6.239921	12.155854	6.100837	-2.790388	8.377091	0.991302	8.370620	6.431757	6.042176	4.801043	5.364327	9.954710	3.985377	4.095410	-15.755274	-15.977122	5.069644	3.650646	4.084601	1.512538	6.524976	15.535163	6.239921	-13.016921	-7.598350	7.776959	1.838254	6.652800	-1.065326	6.431569	-0.417050	-4.589454	-6.269286	-10.217219
47	2	8.923812	-9.290807	-39.198178	-31.011106	6.124186	6.328527	5.860885	7.561329	6.104620	7.958620	8.860690	-17.426662	-17.451654	5.069768	2.942287	5.137651	0.019735	0.350517	2.527718	-7.332265	-12.234886	-13.202393	5.127286	4.619824	14.190913	14.713463	6.124186	-5.372384	-3.118853	-10.666942	6.104620	-24.178514	8.860690	4.889185	1.426041	-2.711113	6.372718	-0.305796	6.885021	6.314508	8.702287	9.271966	5.643103	12.188977
49	2	4.406592	-8.991281	-26.857537	-31.204727	8.042229	6.519056	6.005932	4.308476	9.543530	9.641406	9.435910	-8.587375	-19.840114	9.300576	-1.611978	3.291945	-0.869376	0.004612	-1.390249	-5.661654	-8.070046	-12.770918	-1.795638	8.934923	16.271677	14.011535	8.042229	-7.049451	-5.307540	-11.481780	9.543530	-16.113998	9.435910	9.211784	2.567270	-1.062792	4.931466	-1.110744	3.091897	6.131949	4.706975	5.239224	5.358632	9.755153
50	2	4.395482	-11.066522	-34.124715	-33.664453	5.316012	5.971517	4.270570	4.050362	6.770187	17.859153	5.738923	-21.145338	-14.828417	5.228553	-2.762974	6.556983	-3.335273	-0.674087	1.768471	-9.404383	-8.426701	-19.233655	-0.125348	7.345164	9.087621	10.153420	5.316012	-10.331475	-5.944138	-14.393014	6.770187	-10.326139	5.738923	10.226434	3.030048	-5.430083	1.985555	1.905411	5.355277	3.621515	7.860930	-0.446865	3.808169	10.929217
51	2	5.621099	-5.793450	-39.927385	-24.694926	6.892122	6.239386	4.839028	7.653929	5.991233	17.267397	6.652466	-16.502428	-20.602101	9.364597	-1.131662	7.873198	-1.575517	1.988337	-2.522436	-5.345327	-5.074387	-8.000734	0.250465	7.702467	22.476681	15.677625	6.892122	-4.446949	-6.483285	-10.152759	5.991233	-14.264706	6.652466	12.880285	6.925743	-2.629688	3.310485	3.493879	6.030342	5.097091	3.355593	6.474055	6.430876	8.506487
53	2	0.358056	9.597359	17.866314	21.218259	6.499017	-8.087418	-6.879349	-6.172651	3.956391	-27.698678	6.227658	12.541394	7.254367	-5.068065	7.332857	-1.106583	5.967960	7.853374	6.968963	6.861520	5.770558	10.046355	6.661587	-4.096865	-38.991392	-25.650219	6.499017	5.037499	5.044062	6.950481	3.956391	14.515846	6.227658	-10.140413	-5.421648	6.771576	1.484179	5.268628	-3.998978	4.006397	0.992002	-6.850881	-9.315549	-17.532028
56	2	3.531422	-6.435279	-29.326590	-34.224585	7.450620	6.600535	7.403666	7.378651	8.253825	10.812768	7.392027	-27.042752	-15.389783	3.862379	3.860499	7.830866	-0.267022	3.312408	1.552405	-8.153818	-5.987359	-19.221962	-2.515712	8.948520	14.483825	9.064408	7.450620	-2.528050	-4.306578	-0.047257	8.253825	-16.579725	7.392027	4.178665	0.494481	-5.532859	4.908724	5.846499	4.758272	6.519976	4.912213	8.139227	5.834662	9.647246
58	2	6.391975	-11.239535	-30.239541	-38.558917	9.490741	9.046986	7.140356	8.012323	5.915289	14.286727	6.560903	-17.334038	-17.640337	7.260241	3.434986	6.256360	-3.883408	5.455976	1.021484	-4.140672	-2.947272	-18.892075	0.757101	10.047866	20.608700	8.214740	9.490741	-8.135676	-1.659475	-9.062172	5.915289	-25.599088	6.560903	12.192464	6.565977	-3.672456	6.387050	0.726850	4.846193	9.273315	7.368574	6.979123	6.605519	5.561890
62	2	-0.166965	10.822455	18.384013	15.565992	7.372213	-11.629362	-7.022274	-7.983308	6.549241	-26.433869	6.406962	13.151065	7.803145	0.976898	5.204092	3.065090	5.150066	7.190658	6.935979	1.480975	6.975247	7.059197	4.273591	-2.506834	-20.710641	-18.299203	7.372213	6.833256	2.760177	6.343666	6.549241	8.736414	6.406962	-14.998211	-14.880338	6.546821	1.533171	6.802629	0.255350	1.699631	0.650108	-10.621532	-3.744755	-19.979425
64	2	7.786277	-5.738175	-19.636522	-27.985516	5.638442	5.139645	6.555304	4.619001	6.351240	6.656578	4.010315	-16.414784	-8.363927	6.501477	2.629546	4.308775	3.160772	2.089885	1.889905	-12.750547	-2.622300	-8.819358	4.782231	9.082911	23.209726	12.075087	5.638442	-8.848488	-5.342161	-7.360543	6.351240	-27.278540	4.010315	9.577375	5.040352	-2.300300	8.277986	-1.291266	8.186535	7.794977	5.799524	5.186287	7.188489	9.662646
65	2	2.205064	7.087984	20.987099	19.767363	6.347230	-11.698129	-7.979809	-10.333318	5.146879	-26.802791	7.395017	10.198251	4.436059	-2.889416	8.660401	-1.553392	6.367253	6.495824	8.943022	7.956719	7.749149	12.259948	7.240622	-15.532044	-19.175921	-26.977403	6.347230	4.416571	3.635362	7.202176	5.146879	11.868467	7.395017	-13.710014	-7.685295	8.338505	4.206917	4.034515	0.046461	5.490294	3.597591	-3.293603	-3.724740	-13.114141
68	2	0.654411	9.475624	22.700816	17.115310	3.289641	-10.296603	-5.251600	-7.761960	6.968207	-29.710765	7.140057	9.025023	4.901700	-5.288598	7.765138	0.832046	5.381688	6.873469	7.775218	7.283588	6.529300	10.188032	6.970827	-11.022331	-23.047417	-27.350549	3.289641	6.793953	6.486775	4.314100	6.968207	7.401063	7.140057	-20.170765	-15.441891	2.221848	7.287196	5.733688	-1.853457	2.318556	4.783635	-9.581047	-6.295191	-14.870993
69	2	5.666720	-8.393651	-28.122144	-29.491106	5.974038	2.643563	9.687581	8.460832	8.160363	9.512150	7.733084	-20.067498	-16.899869	4.659823	5.492005	6.402267	-5.074303	2.344753	3.412462	-12.454215	-11.693635	-18.612522	2.376841	9.443307	18.922741	14.417826	5.974038	-11.182327	-3.234950	-10.905677	8.160363	-23.979509	7.733084	9.674619	3.917703	-7.191842	7.050646	-0.130493	6.220368	5.214109	6.691601	4.716433	5.690324	7.719018
70	2	7.913593	-9.291221	-31.199579	-30.643641	3.187283	8.505287	6.930046	5.781897	8.366803	12.851078	3.884779	-16.823083	-20.819140	6.234546	1.589753	7.528536	-6.051005	0.044577	0.633630	-8.172352	-12.386556	-18.431159	1.727098	9.444359	18.997369	20.404337	3.187283	-6.946808	-3.293673	-10.388389	8.366803	-30.399358	3.884779	13.445508	9.017331	-6.673998	8.116097	1.407193	6.002077	5.672272	6.876838	6.801191	4.552049	7.714108
71	2	-1.896973	9.140337	4.275178	4.516984	8.683005	-5.988018	-1.902946	-4.460195	7.054972	-3.297378	8.467488	-10.818447	0.800577	5.346446	4.091560	2.221588	0.973441	6.875974	5.962397	5.622247	3.907919	4.236526	4.427130	-6.364341	-30.747922	-32.701576	8.683005	6.398178	8.315842	6.671494	7.054972	16.835625	8.467488	-32.930788	-17.240345	6.993965	4.091518	6.052784	-1.223840	2.007045	0.683341	-8.956604	-8.784458	-20.362134
72	2	1.440325	9.170971	20.624306	18.003000	7.118950	-8.917784	1.557333	-11.503392	7.871466	-11.842674	5.710476	13.314653	7.466155	-2.712836	4.839810	1.213299	6.880943	9.496656	6.186517	8.118650	6.627334	10.782592	7.067705	-9.054956	-37.597939	-25.498999	7.118950	6.547984	7.251679	3.834118	7.871466	17.423056	5.710476	-11.233630	-11.122454	5.790433	2.110964	7.296056	-2.861224	3.436877	-0.020835	-3.883560	-6.846366	-15.116077
73	2	-0.863994	8.587576	23.571132	23.347973	7.586516	-4.456765	-2.610646	-6.852519	4.405491	-22.825766	5.258974	8.636103	7.521119	-5.262232	5.781120	-0.124246	6.273205	7.527719	2.200965	3.513150	6.651478	10.204496	5.560410	-10.499136	-33.702470	-17.386140	7.586516	7.058741	8.614465	7.110823	4.405491	16.520092	5.258974	-17.552697	-11.503555	7.082619	-0.762786	6.425249	-2.093045	1.774351	-3.756020	-15.030211	-3.984010	-19.718653
74	2	5.805857	-6.103024	-35.185181	-26.169382	4.926330	6.002361	7.117170	5.297171	6.607389	8.251456	7.987373	-14.033681	-26.020337	5.721164	0.735170	5.094129	-4.576678	3.040718	3.124457	-6.291132	-6.647681	-14.421920	-0.559465	9.732861	21.835857	19.295291	4.926330	-5.251118	-4.163261	-10.400311	6.607389	-23.253775	7.987373	9.667870	0.964085	-4.872139	5.179017	0.399187	4.980767	9.665664	5.102256	7.454728	6.224044	9.006023
75	2	-2.167598	11.267558	11.984724	11.099435	5.308721	-4.944431	-5.648883	-9.518322	5.511253	-9.643745	3.356548	12.996003	5.883993	-0.659377	3.768567	0.827160	4.616945	2.828574	4.691351	0.277595	2.438484	7.582247	4.240596	-2.897793	-33.496195	-31.372951	5.308721	6.864980	6.653360	7.814825	5.511253	16.031841	3.356548	-17.883812	-21.333374	6.498403	0.209277	7.200514	-7.964188	-3.340289	-0.222443	-6.232092	-8.746001	-13.761669
77	2	-2.596973	9.185018	21.702728	18.970828	6.663013	-10.789951	-3.421191	-11.033766	7.016311	-23.145698	5.841391	13.557182	7.247967	-3.684121	6.125141	-0.524768	6.749575	7.035121	6.645003	6.364899	6.385583	10.517663	3.979898	1.230286	-19.302251	-28.732660	6.663013	3.930284	8.734355	6.045848	7.016311	15.989699	5.841391	-16.054674	-13.172928	5.799042	-0.028657	5.944406	-5.184250	5.335629	0.281686	-4.623933	-3.447036	-15.042693
78	2	-1.318890	5.649572	22.872157	13.223321	6.223527	-12.229116	-4.908601	-11.104913	7.572322	-24.269077	6.532408	11.589825	2.945772	-2.937112	6.413769	0.558839	9.045673	5.619871	8.861366	6.838218	5.183546	9.479954	4.641381	-9.376865	-17.253634	-32.869559	6.223527	5.915129	5.892738	5.390442	7.572322	10.130442	6.532408	-17.307572	-14.238855	5.912717	0.057073	6.536924	3.270805	-0.489064	5.704804	-9.399187	-0.810538	-13.528346
80	2	7.363559	-8.514510	-30.372443	-28.403264	5.881357	5.985970	1.819704	5.601389	2.120234	9.357614	8.524043	-20.154191	-21.480855	7.201495	3.847306	7.848395	-5.448880	0.654671	4.437159	-8.824606	-6.521416	-17.125017	1.136152	10.747508	23.264004	15.806297	5.881357	-7.518322	-9.285847	-10.851555	2.120234	-25.806004	8.524043	11.303462	4.183016	-2.608868	7.014636	2.563941	5.196815	6.895150	6.837836	6.952152	8.299255	9.504497
81	2	1.658576	9.455714	21.161033	13.344612	9.383440	-11.809488	-4.324911	-11.926247	7.609796	-20.088534	5.362657	14.540990	6.374700	-4.426652	8.140839	1.510659	4.096148	7.618794	7.751202	5.990078	4.290717	9.922622	5.743059	-9.065136	-32.041754	-32.333825	9.383440	3.090670	5.497816	6.245152	7.609796	14.141949	5.362657	-16.944787	-14.514054	6.693569	5.020814	7.305845	-2.810580	1.511911	2.895652	-8.727356	-13.611031	-17.733752
82	2	6.498776	-10.661198	-34.236178	-24.016553	7.451621	6.464228	5.169186	8.335731	6.764177	17.757102	7.579756	-24.254259	-14.564903	6.614744	1.222951	7.617607	-5.879015	-0.362724	1.996997	-3.854379	-11.074338	-14.197601	0.426125	9.915038	19.394092	19.641263	7.451621	-11.887120	-7.443506	-5.501576	6.764177	-21.232979	7.579756	11.468162	1.395951	-1.927285	6.369963	3.139246	5.216935	6.075603	6.977348	6.275779	6.513251	9.861795
84	2	0.464367	-11.193687	-28.638471	-18.691261	6.491203	6.084965	7.399596	9.234220	5.782043	15.583382	7.998242	-21.892728	-18.980081	6.229351	2.010191	7.056841	-4.118684	0.808813	0.330288	-10.542224	-5.323081	-20.956296	-4.806923	7.561123	24.289721	16.652311	6.491203	-6.226768	-4.166989	-6.365536	5.782043	-10.390227	7.998242	7.322640	3.881353	-4.118121	6.784956	3.437783	7.673486	6.542484	3.716700	6.775009	7.891723	8.578948
85	2	4.194207	11.400839	16.099174	18.864691	6.966004	-3.599534	-4.045882	-8.996219	3.597539	-17.414701	6.922133	10.395809	4.118196	-5.575198	8.051010	-0.095546	7.408900	6.561791	6.995852	3.843831	7.376507	10.116776	8.106377	-8.105109	-39.329825	-25.784465	6.966004	7.285127	7.082969	7.070868	3.597539	16.781940	6.922133	-12.986023	-18.514850	7.565252	1.663216	5.302664	-3.162003	1.113851	0.587366	-10.501558	-5.474785	-12.243994
